10,1,30.062
11,2,17.914
12,3,24.01
13,4,24.014
14,5,23.99
15,6,30.027
16,7,17.978
17,8,24.005
18,9,23.998
19,10,23.99
20,11,30.014
21,12,17.984
22,13,29.99
23,14,18.02
